msec	Engine Speed(rpm)	Airflow Input(v)	Airflow Output(v)	Throttle Position(%)	Knock Sensor 1	Knock Sensor 2	I/J Input Duration	Ignition Timing	Charge Efficiency	Vehicle Speed Input	I/J Input Duty cycle	I/J Output Duty cycle	Airflow Adjustment(%)	Throttle Opening Rate	RPM Change Rate	REMOTE SWITCH	I/J Output Duration	I/J Adjustment Map(%)	Ignition Adjustment Map	
200140	1938	1.27	1.28	0.2	0	0	1.3	7.0	10	79	2.1	2.1	0.0	0	3u	OFF	1.3	0.0	0.0	
200160	1934	1.29	1.29	0.2	0	0	1.3	7.0	11	79	2.0	2.0	0.0	0	-7u	OFF	1.3	0.0	0.0	
200180	1935	1.30	1.30	0.2	0	0	1.3	7.0	11	79	2.0	2.0	0.0	0	-6u	OFF	1.3	0.0	0.0	
200200	1932	1.26	1.26	0.2	0	0	1.3	7.0	10	79	2.0	2.0	0.0	0	-2u	OFF	1.3	0.0	0.0	
200220	1932	1.22	1.22	0.2	0	0	1.3	7.0	9	79	2.0	2.0	0.0	0	-4u	OFF	1.3	0.0	0.0	
200240	1935	1.29	1.29	0.2	0	0	1.3	7.0	11	79	2.0	2.0	0.0	0	4u	OFF	1.3	0.0	0.0	
200260	1932	1.27	1.27	0.2	0	0	1.3	7.0	10	79	2.0	2.0	0.0	0	4u	OFF	1.3	0.0	0.0	
200280	1930	1.25	1.25	0.2	0	0	1.3	7.0	10	79	2.0	2.0	0.0	0	-5u	OFF	1.3	0.0	0.0	
200300	1930	1.28	1.28	0.2	0	0	1.3	6.0	11	79	2.0	2.0	0.0	0	-2u	OFF	1.3	0.0	0.0	
200320	1930	1.30	1.30	0.2	0	0	1.3	6.0	11	79	2.0	2.0	0.0	0	1u	OFF	1.3	0.0	0.0	
200340	1926	1.23	1.23	0.2	0	0	1.3	6.0	10	79	2.0	2.0	0.0	0	-3u	OFF	1.3	0.0	0.0	
200360	1925	1.25	1.25	0.2	0	0	1.3	7.0	10	79	2.0	2.0	0.0	0	-5u	OFF	1.3	0.0	0.0	
200380	1924	1.29	1.29	0.2	0	0	1.3	7.0	11	79	2.0	2.0	0.0	0	-2u	OFF	1.3	0.0	0.0	
200400	1922	1.26	1.26	0.2	0	0	1.3	7.0	10	79	2.0	2.0	0.0	0	-3u	OFF	1.3	0.0	0.0	
200420	1925	1.23	1.23	0.2	0	0	1.3	6.0	10	79	2.0	2.0	0.0	0	-4u	OFF	1.3	0.0	0.0	
200440	1925	1.25	1.25	0.2	0	0	1.3	6.0	10	79	2.0	2.0	0.0	0	4u	OFF	1.3	0.0	0.0	
200460	1921	1.28	1.28	0.2	0	0	1.3	6.0	11	79	2.0	2.0	0.0	0	-3u	OFF	1.3	0.0	0.0	
200480	1921	1.25	1.25	0.2	0	0	1.3	7.0	10	78	2.0	2.0	0.0	0	-5u	OFF	1.3	0.0	0.0	
200500	1921	1.26	1.26	0.2	0	0	1.3	7.0	10	78	2.0	2.0	0.0	0	-3u	OFF	1.3	0.0	0.0	
200520	1917	1.28	1.28	0.2	0	0	1.3	7.0	11	78	2.0	2.0	0.0	0	-3u	OFF	1.3	0.0	0.0	
200540	1918	1.26	1.26	0.2	0	0	1.3	6.0	10	78	2.0	2.0	0.0	0	-4u	OFF	1.3	0.0	0.0	
200560	1919	1.24	1.24	0.2	0	0	1.3	6.0	10	78	2.0	2.0	0.0	0	2u	OFF	1.3	0.0	0.0	
200580	1917	1.28	1.28	0.2	0	0	1.3	6.0	11	78	2.0	2.0	0.0	0	-2u	OFF	1.3	0.0	0.0	
200600	1916	1.30	1.30	0.2	0	0	1.3	6.0	11	78	2.0	2.0	0.0	0	-4u	OFF	1.3	0.0	0.0	
200620	1917	1.24	1.24	0.2	0	0	1.3	6.0	10	78	2.0	2.0	0.0	0	-3u	OFF	1.3	0.0	0.0	
200640	1914	1.24	1.24	0.2	0	0	1.3	6.0	10	78	2.0	2.0	0.0	0	2u	OFF	1.3	0.0	0.0	
200660	1910	1.27	1.27	0.2	0	0	1.3	6.0	10	78	2.0	2.0	0.0	0	-6u	OFF	1.3	0.0	0.0	
200680	1912	1.29	1.29	0.2	0	0	1.3	6.0	11	78	2.0	2.0	0.0	0	-6u	OFF	1.3	0.0	0.0	
200700	1910	1.26	1.26	0.2	0	0	1.3	6.0	10	78	2.0	2.0	0.0	0	2u	OFF	1.3	0.0	0.0	
200720	1908	1.23	1.23	0.2	0	0	1.3	6.0	10	78	2.0	2.0	0.0	0	-4u	OFF	1.3	0.0	0.0	
200740	1908	1.27	1.27	0.2	0	0	1.3	6.0	10	78	2.0	2.0	0.0	0	-3u	OFF	1.3	0.0	0.0	
200760	1905	1.28	1.28	0.2	0	0	1.3	6.0	11	78	2.0	2.0	0.0	0	-3u	OFF	1.3	0.0	0.0	
200780	1903	1.24	1.24	0.2	0	0	1.3	6.0	10	78	2.0	2.0	0.0	0	-5u	OFF	1.3	0.0	0.0	
200800	1906	1.28	1.28	0.2	0	0	1.3	6.0	11	78	2.0	2.0	0.0	0	-3u	OFF	1.3	0.0	0.0	
200820	1907	1.27	1.27	0.2	0	0	1.3	6.0	10	78	2.0	2.0	0.0	0	5u	OFF	1.3	0.0	0.0	
200840	1903	1.23	1.23	0.2	0	0	1.3	6.0	10	78	2.0	2.0	0.0	0	4u	OFF	1.3	0.0	0.0	
200860	1904	1.25	1.25	0.2	0	0	1.3	6.0	10	78	2.0	2.0	0.0	0	-5u	OFF	1.3	0.0	0.0	
200880	1904	1.29	1.29	0.2	0	0	1.3	6.0	11	78	2.0	2.0	0.0	0	-2u	OFF	1.3	0.0	0.0	
200900	1901	1.28	1.28	0.2	0	0	1.3	6.0	11	78	2.0	2.0	0.0	0	1u	OFF	1.3	0.0	0.0	
200920	1902	1.22	1.22	0.2	0	0	1.3	6.0	10	78	2.0	2.0	0.0	0	-4u	OFF	1.3	0.0	0.0	
200940	1901	1.24	1.24	0.2	0	0	1.3	6.0	10	78	2.0	2.0	0.0	0	-3u	OFF	1.3	0.0	0.0	
200960	1897	1.28	1.28	0.2	0	0	1.3	6.0	11	78	2.0	2.0	0.0	0	-4u	OFF	1.3	0.0	0.0	
200980	1897	1.29	1.29	0.2	0	0	1.3	6.0	11	78	2.0	2.0	0.0	0	-5u	OFF	1.3	0.0	0.0	
201000	1899	1.23	1.23	0.2	0	0	1.3	6.0	10	78	2.0	2.0	0.0	0	-1u	OFF	1.3	0.0	0.0	
201020	1895	1.23	1.23	0.2	0	0	1.3	6.0	10	78	2.0	2.0	0.0	0	2u	OFF	1.3	0.0	0.0	
201040	1892	1.30	1.30	0.2	0	0	1.3	6.0	11	78	2.0	2.0	0.0	0	-7u	OFF	1.3	0.0	0.0	
201060	1894	1.25	1.25	0.2	0	0	1.3	6.0	10	78	2.0	2.0	0.0	0	-5u	OFF	1.3	0.0	0.0	
201080	1892	1.24	1.24	0.2	0	0	1.3	6.0	10	77	2.0	2.0	0.0	0	2u	OFF	1.3	0.0	0.0	
201100	1890	1.25	1.25	0.2	0	0	1.3	6.0	10	77	2.0	2.0	0.0	0	-4u	OFF	1.3	0.0	0.0	
201120	1892	1.26	1.26	0.2	0	0	1.3	6.0	10	77	2.0	2.0	0.0	0	-3u	OFF	1.3	0.0	0.0	
201140	1889	1.33	1.33	0.2	0	0	1.3	6.0	12	77	2.0	2.0	0.0	0	2u	OFF	1.3	0.0	0.0	
201160	1888	1.24	1.24	0.2	0	0	1.3	6.0	10	77	2.0	2.0	0.0	0	-5u	OFF	1.3	0.0	0.0	
201180	1890	1.27	1.27	0.2	0	0	1.3	6.0	11	77	2.0	2.0	0.0	0	-4u	OFF	1.3	0.0	0.0	
201200	1889	1.27	1.27	0.2	0	0	1.3	6.0	11	77	2.0	2.0	0.0	0	4u	OFF	1.3	0.0	0.0	
201220	1884	1.24	1.24	0.2	0	0	1.3	6.0	10	77	2.0	2.0	0.0	0	-5u	OFF	1.3	0.0	0.0	
201240	1883	1.26	1.26	0.2	0	0	1.3	6.0	10	77	2.0	2.0	0.0	0	-8u	OFF	1.3	0.0	0.0	
201260	1884	1.27	1.27	0.2	0	0	1.3	6.0	11	77	2.0	2.0	0.0	0	-3u	OFF	1.3	0.0	0.0	
201280	1880	1.25	1.25	0.2	0	0	1.3	6.0	10	77	2.0	2.0	0.0	0	-4u	OFF	1.3	0.0	0.0	
201300	1881	1.23	1.23	0.2	0	0	1.3	5.0	10	77	2.0	2.0	0.0	0	-4u	OFF	1.3	0.0	0.0	
201320	1881	1.26	1.26	0.2	0	0	1.3	5.0	10	77	2.0	2.0	0.0	0	-2u	OFF	1.3	0.0	0.0	
201340	1879	1.29	1.29	0.2	0	0	1.3	5.0	11	77	2.0	2.0	0.0	0	-3u	OFF	1.3	0.0	0.0	
201360	1878	1.26	1.26	0.2	0	0	1.3	6.0	11	77	2.0	2.0	0.0	0	-5u	OFF	1.3	0.0	0.0	
201380	1880	1.21	1.21	0.2	0	0	1.3	6.0	9	77	2.0	2.0	0.0	0	-2u	OFF	1.3	0.0	0.0	
201400	1876	1.27	1.27	0.2	0	0	1.3	6.0	11	77	2.0	2.0	0.0	0	3u	OFF	1.3	0.0	0.0	
201420	1874	1.27	1.28	0.2	0	0	1.3	6.0	11	77	2.0	2.0	0.0	0	-6u	OFF	1.3	0.0	0.0	
201440	1876	1.24	1.24	0.2	0	0	1.3	5.0	10	77	2.0	2.0	0.0	0	-2u	OFF	1.3	0.0	0.0	
201460	1875	1.22	1.22	0.2	0	0	1.3	5.0	10	77	2.0	2.0	0.0	0	2u	OFF	1.3	0.0	0.0	
201480	1873	1.24	1.24	0.2	0	0	1.3	5.0	10	77	2.0	2.0	0.0	0	-3u	OFF	1.3	0.0	0.0	
201500	1873	1.29	1.29	0.2	0	0	1.3	6.0	11	77	2.0	2.0	0.0	0	-3u	OFF	1.3	0.0	0.0	
201520	1871	1.25	1.25	0.2	0	0	1.3	6.0	10	77	2.0	2.0	0.0	0	-1u	OFF	1.3	0.0	0.0	
201540	1867	1.21	1.21	0.2	0	0	1.3	6.0	9	77	2.0	2.0	0.0	0	-4u	OFF	1.3	0.0	0.0	
201560	1870	1.24	1.24	0.2	0	0	1.3	5.0	10	76	2.0	2.0	0.0	0	-4u	OFF	1.3	0.0	0.0	
201580	1871	1.26	1.26	0.2	0	0	1.3	5.0	11	76	2.0	2.0	0.0	0	5u	OFF	1.3	0.0	0.0	
201600	1866	1.26	1.26	0.2	0	0	1.3	5.0	10	76	2.0	2.0	0.0	0	4u	OFF	1.3	0.0	0.0	
201620	1865	1.22	1.22	0.2	0	0	1.3	5.0	10	76	2.0	2.0	0.0	0	-6u	OFF	1.3	0.0	0.0	
201640	1865	1.23	1.23	0.2	0	0	1.3	5.0	10	76	2.0	2.0	0.0	0	-1u	OFF	1.3	0.0	0.0	
201660	1864	1.29	1.29	0.2	0	0	1.3	5.0	11	76	2.0	2.0	0.0	0	0u	OFF	1.3	0.0	0.0	
201680	1862	1.25	1.25	0.2	0	0	1.3	5.0	10	76	2.0	2.0	0.0	0	-3u	OFF	1.3	0.0	0.0	
201700	1865	1.20	1.20	0.2	0	0	1.3	5.0	9	76	2.0	2.0	0.0	0	-3u	OFF	1.3	0.0	0.0	
201720	1862	1.23	1.23	0.2	0	0	1.3	5.0	10	76	2.0	2.0	0.0	0	3u	OFF	1.3	0.0	0.0	
201740	1861	1.27	1.28	0.2	0	0	1.3	5.0	11	76	2.0	2.0	0.0	0	-5u	OFF	1.3	0.0	0.0	
201760	1864	1.25	1.25	0.2	0	0	1.3	5.0	10	76	2.0	2.0	0.0	0	-4u	OFF	1.3	0.0	0.0	
201780	1860	1.20	1.20	0.2	0	0	1.3	5.0	9	76	2.0	2.0	0.0	0	-4u	OFF	1.3	0.0	0.0	
201800	1859	1.23	1.23	0.2	0	0	1.3	5.0	10	76	2.0	2.0	0.0	0	-5u	OFF	1.3	0.0	0.0	
201820	1859	1.28	1.28	0.2	0	0	1.3	5.0	11	76	2.0	2.0	0.0	0	-5u	OFF	1.3	0.0	0.0	
201840	1858	1.24	1.24	0.2	0	0	1.3	5.0	10	76	2.0	2.0	0.0	0	2u	OFF	1.3	0.0	0.0	
201860	1855	1.22	1.22	0.2	0	0	1.3	5.0	10	76	2.0	2.0	0.0	0	-3u	OFF	1.3	0.0	0.0	
201880	1855	1.26	1.26	0.2	0	0	1.3	5.0	11	76	2.0	2.0	0.0	0	-5u	OFF	1.3	0.0	0.0	
201900	1854	1.27	1.27	0.2	0	0	1.3	5.0	11	76	2.0	2.0	0.0	0	-1u	OFF	1.3	0.0	0.0	
201920	1850	1.28	1.28	0.2	0	0	1.3	5.0	11	76	2.0	2.0	0.0	0	-5u	OFF	1.3	0.0	0.0	
201940	1851	1.26	1.26	0.2	0	0	1.3	5.0	11	76	2.0	2.0	0.0	0	-4u	OFF	1.3	0.0	0.0	
201960	1854	1.26	1.26	0.2	0	0	1.3	5.0	11	76	2.0	2.0	0.0	0	4u	OFF	1.3	0.0	0.0	
201980	1851	1.30	1.30	0.2	0	0	1.3	5.0	12	76	2.0	2.0	0.0	0	3u	OFF	1.3	0.0	0.0	
202000	1849	1.29	1.29	0.5	0	0	1.3	5.0	11	76	2.0	2.0	0.0	0	-5u	OFF	1.3	0.0	0.0	
202020	1851	1.30	1.30	0.5	0	0	1.3	5.0	12	76	2.0	2.0	0.0	0	-4u	OFF	1.3	0.0	0.0	
202040	1849	1.35	1.36	0.8	0	0	1.3	5.0	13	76	2.0	2.0	0.0	0	2u	OFF	1.3	0.0	0.0	
202060	1848	1.34	1.34	0.8	0	0	2.6	5.0	12	75	4.0	4.0	0.0	0	-3u	OFF	2.6	0.0	0.0	
202080	1848	1.37	1.37	0.8	0	0	2.6	8.0	13	75	4.0	4.0	0.0	0	-1u	OFF	2.6	0.0	0.0	
202100	1850	1.41	1.41	1.0	0	0	2.4	8.0	14	75	3.7	3.7	0.0	0	2u	OFF	2.4	0.0	0.0	
202120	1864	1.42	1.42	1.3	0	0	2.4	8.0	14	75	3.7	3.7	0.0	0	16u	OFF	2.4	0.0	0.0	
202140	1877	1.39	1.39	1.3	0	0	2.4	28.0	13	75	3.7	3.7	0.0	1	27u	OFF	2.4	0.0	0.0	
202160	1866	1.41	1.41	1.3	0	0	2.4	28.0	14	75	3.7	3.7	0.0	1	22u	OFF	2.4	0.0	0.0	
202180	1855	1.41	1.41	1.6	0	0	2.4	28.0	14	75	3.7	3.7	0.0	1	-22u	OFF	2.4	0.0	0.0	
202200	1850	1.40	1.40	1.6	0	0	2.4	28.0	14	75	3.7	3.7	0.0	0	-16u	OFF	2.4	0.0	0.0	
202220	1847	1.42	1.42	1.6	0	0	2.4	28.0	14	75	3.6	3.6	0.0	0	-11u	OFF	2.4	0.0	0.0	
202240	1837	1.40	1.40	1.6	0	0	2.4	28.0	14	75	3.6	3.6	0.0	0	-13u	OFF	2.4	0.0	0.0	
202260	1825	1.43	1.44	1.6	0	0	2.4	28.0	15	75	3.6	3.6	0.0	0	-20u	OFF	2.4	0.0	0.0	
202280	1823	1.44	1.44	1.6	0	0	2.4	28.0	15	75	3.6	3.6	0.0	0	-20u	OFF	2.4	0.0	0.0	
202300	1821	1.42	1.42	1.6	0	0	2.4	28.0	15	75	3.6	3.6	0.0	0	-4u	OFF	2.4	0.0	0.0	
202320	1827	1.38	1.38	1.6	0	0	2.4	28.0	14	75	3.6	3.6	0.0	0	-2u	OFF	2.4	0.0	0.0	
202340	1835	1.46	1.46	1.6	0	0	2.4	28.0	15	75	3.6	3.6	0.0	0	6u	OFF	2.4	0.0	0.0	
202360	1849	1.47	1.48	1.6	0	0	2.5	28.0	16	75	3.8	3.8	0.0	0	22u	OFF	2.5	0.0	0.0	
202380	1851	1.42	1.42	1.6	0	0	2.5	28.0	14	75	3.8	3.8	0.0	0	16u	OFF	2.5	0.0	0.0	
202400	1851	1.41	1.41	1.8	0	0	2.5	28.0	14	75	3.8	3.8	0.0	0	2u	OFF	2.5	0.0	0.0	
202420	1846	1.46	1.46	1.8	0	0	2.5	28.0	15	75	3.8	3.8	0.0	0	-1u	OFF	2.5	0.0	0.0	
202440	1836	1.48	1.48	1.8	0	0	2.5	28.0	16	75	3.8	3.8	0.0	0	-10u	OFF	2.5	0.0	0.0	
202460	1835	1.43	1.44	1.8	0	0	2.5	28.0	15	75	3.8	3.8	0.0	0	-15u	OFF	2.5	0.0	0.0	
202480	1834	1.45	1.45	1.8	0	0	2.5	28.0	15	75	3.8	3.8	0.0	0	-3u	OFF	2.5	0.0	0.0	
202500	1829	1.49	1.49	2.1	0	0	2.6	28.0	16	75	3.9	3.9	0.0	0	-3u	OFF	2.6	0.0	0.0	
202520	1826	1.48	1.48	2.1	0	0	2.6	28.0	16	75	3.9	3.9	0.0	0	-8u	OFF	2.6	0.0	0.0	
202540	1831	1.48	1.48	2.1	0	0	2.6	28.0	16	75	3.9	3.9	0.0	1	5u	OFF	2.6	0.0	0.0	
202560	1835	1.50	1.50	2.1	0	0	2.6	28.0	17	75	3.9	3.9	0.0	1	9u	OFF	2.6	0.0	0.0	
202580	1836	1.53	1.52	2.4	0	0	2.6	28.0	17	75	3.9	3.9	0.0	1	8u	OFF	2.6	0.0	0.0	
202600	1838	1.55	1.55	2.6	0	0	2.6	28.0	18	75	3.9	3.9	0.0	0	3u	OFF	2.6	0.0	0.0	
202620	1839	1.66	1.66	2.9	0	0	2.9	28.0	21	75	4.4	4.4	0.0	0	4u	OFF	2.9	0.0	0.0	
202640	1836	1.74	1.74	3.2	0	0	2.9	28.0	23	75	4.4	4.4	0.0	1	3u	OFF	2.9	0.0	0.0	
202660	1839	1.85	1.85	3.7	0	0	1.5	33.0	28	75	2.3	2.3	0.0	1	-3u	OFF	1.5	0.0	0.0	
202680	1844	1.93	1.93	5.0	0	0	1.5	33.0	31	75	2.3	2.3	0.0	1	7u	OFF	1.5	0.0	0.0	
202700	1849	2.00	2.00	5.8	0	0	4.1	33.0	34	75	6.3	6.3	0.0	2	8u	OFF	4.1	0.0	0.0	
202720	1852	2.03	2.03	6.4	0	0	4.1	33.0	35	75	6.3	6.3	0.0	2	8u	OFF	4.1	0.0	0.0	
202740	1861	2.01	2.01	7.2	0	0	4.1	33.0	34	75	6.3	6.3	0.0	2	9u	OFF	4.1	0.0	0.0	
202760	1865	2.04	2.04	8.2	0	0	4.1	33.0	36	75	6.3	6.3	0.0	2	15u	OFF	4.1	0.0	0.0	
202780	1864	2.05	2.05	8.8	0	0	4.1	33.0	36	75	6.3	6.3	0.0	2	4u	OFF	4.1	0.0	0.0	
202800	1866	2.06	2.06	9.3	0	0	4.1	33.0	36	75	6.3	6.3	0.0	1	1u	OFF	4.1	0.0	0.0	
202820	1853	2.04	2.04	9.3	0	0	4.3	33.0	36	75	6.6	6.6	0.0	1	-3u	OFF	4.3	0.0	0.0	
202840	1838	2.03	2.03	9.6	0	0	4.3	33.0	36	75	6.5	6.5	0.0	1	-28u	OFF	4.3	0.0	0.0	
202860	1816	2.06	2.06	9.6	0	0	4.3	33.0	38	75	6.5	6.5	0.0	1	-37u	OFF	4.3	0.0	0.0	
202880	1812	2.06	2.06	9.6	0	0	4.4	33.0	38	75	6.6	6.6	0.0	1	-24u	OFF	4.4	0.0	0.0	
202900	1817	2.07	2.08	9.6	0	0	4.4	33.0	38	75	6.6	6.6	0.0	0	5u	OFF	4.4	0.0	0.0	
202920	1836	2.16	2.16	9.8	0	0	4.4	31.0	42	75	6.7	6.7	0.0	0	14u	OFF	4.4	0.0	0.0	
202940	1850	2.20	2.20	10.1	0	0	4.4	31.0	44	75	6.7	6.7	0.0	0	32u	OFF	4.4	0.0	0.0	
202960	1852	2.21	2.21	10.4	0	0	4.8	31.0	45	75	7.4	7.4	0.0	0	26u	OFF	4.8	0.0	0.0	
202980	1847	2.20	2.20	10.6	0	0	4.8	31.0	44	75	7.3	7.3	0.0	0	6u	OFF	4.8	0.0	0.0	
203000	1838	2.20	2.20	11.2	0	0	4.8	31.0	45	75	7.3	7.3	0.0	1	-14u	OFF	4.8	0.0	0.0	
203020	1829	2.19	2.19	11.4	0	0	5.0	31.0	45	75	7.6	7.6	0.0	1	-18u	OFF	5.0	0.0	0.0	
203040	1828	2.19	2.19	11.7	0	0	5.0	31.0	44	75	7.6	7.6	0.0	1	-12u	OFF	5.0	0.0	0.0	
203060	1835	2.20	2.20	11.7	0	0	5.0	29.0	45	75	7.6	7.6	0.0	1	9u	OFF	5.0	0.0	0.0	
203080	1839	2.21	2.21	12.0	0	0	5.1	29.0	45	75	7.8	7.8	0.0	1	8u	OFF	5.1	0.0	0.0	
203100	1838	2.19	2.19	12.0	0	0	5.1	29.0	44	75	7.8	7.8	0.0	1	9u	OFF	5.1	0.0	0.0	
203120	1840	2.20	2.20	12.0	0	0	5.1	29.0	45	75	7.8	7.8	0.0	1	4u	OFF	5.1	0.0	0.0	
203140	1840	2.19	2.19	12.0	0	0	5.2	29.0	44	75	7.9	7.9	0.0	0	4u	OFF	5.2	0.0	0.0	
203160	1834	2.19	2.18	12.0	0	0	5.2	29.0	44	75	7.9	7.9	0.0	0	-8u	OFF	5.2	0.0	0.0	
203180	1834	2.18	2.17	12.0	0	0	5.2	29.0	43	75	7.9	7.9	0.0	0	-6u	OFF	5.2	0.0	0.0	
203200	1835	2.16	2.16	12.0	0	0	5.2	29.0	43	75	7.9	7.9	0.0	0	-4u	OFF	5.2	0.0	0.0	
203220	1836	2.18	2.17	12.0	0	0	5.1	29.0	43	75	7.8	7.8	0.0	0	2u	OFF	5.1	0.0	0.0	
203240	1838	2.18	2.18	12.0	0	0	5.1	29.0	44	75	7.8	7.8	0.0	0	3u	OFF	5.1	0.0	0.0	
203260	1842	2.15	2.16	12.0	0	0	5.1	29.0	42	75	7.8	7.8	0.0	0	5u	OFF	5.1	0.0	0.0	
203280	1838	2.14	2.14	12.0	0	0	5.1	29.0	41	75	7.8	7.8	0.0	0	4u	OFF	5.1	0.0	0.0	
203300	1834	2.15	2.16	11.7	0	0	5.1	29.0	42	75	7.7	7.7	0.0	0	-9u	OFF	5.1	0.0	0.0	
203320	1837	2.13	2.13	11.7	0	0	5.1	29.0	41	75	7.8	7.8	0.0	0	-7u	OFF	5.1	0.0	0.0	
203340	1836	2.13	2.13	11.4	0	0	4.9	29.0	41	75	7.5	7.5	0.0	0	3u	OFF	4.9	0.0	0.0	
203360	1833	2.12	2.12	11.4	0	0	4.9	29.0	40	75	7.4	7.4	0.0	0	3u	OFF	4.9	0.0	0.0	
203380	1835	2.11	2.12	11.4	0	0	4.9	29.0	40	75	7.5	7.5	0.0	0	-4u	OFF	4.9	0.0	0.0	
203400	1836	2.11	2.12	11.2	0	0	4.9	29.0	40	75	7.5	7.5	0.0	0	4u	OFF	4.9	0.0	0.0	
203420	1835	2.12	2.12	11.2	0	0	4.8	29.0	40	75	7.3	7.3	0.0	0	2u	OFF	4.8	0.0	0.0	
203440	1838	2.12	2.12	11.2	0	0	4.8	29.0	40	75	7.3	7.3	0.0	0	3u	OFF	4.8	0.0	0.0	
203460	1841	2.12	2.12	10.9	0	0	4.8	29.0	40	75	7.3	7.3	0.0	0	6u	OFF	4.8	0.0	0.0	
203480	1840	2.12	2.12	10.9	0	0	4.7	29.0	40	75	7.2	7.2	0.0	0	4u	OFF	4.7	0.0	0.0	
203500	1840	2.13	2.13	10.9	0	0	4.7	29.0	41	75	7.2	7.2	0.0	0	3u	OFF	4.7	0.0	0.0	
203520	1844	2.12	2.12	10.9	0	0	4.7	30.0	40	75	7.2	7.2	0.0	0	6u	OFF	4.7	0.0	0.0	
203540	1843	2.12	2.12	10.9	0	0	4.6	30.0	40	75	7.0	7.0	0.0	0	6u	OFF	4.6	0.0	0.0	
203560	1842	2.10	2.10	10.9	0	0	4.6	30.0	39	75	7.0	7.0	0.0	0	3u	OFF	4.6	0.0	0.0	
203580	1842	2.01	2.01	10.9	0	0	4.6	30.0	35	75	7.0	7.0	0.0	0	-2u	OFF	4.6	0.0	0.0	
203600	1842	2.10	2.10	10.9	0	0	4.5	30.0	39	75	6.9	6.9	0.0	0	3u	OFF	4.5	0.0	0.0	
203620	1841	2.06	2.06	10.9	0	0	4.5	30.0	37	75	6.9	6.9	0.0	0	2u	OFF	4.5	0.0	0.0	
203640	1844	2.08	2.08	10.6	0	0	4.5	31.0	38	75	6.9	6.9	0.0	0	3u	OFF	4.5	0.0	0.0	
203660	1844	2.09	2.09	10.6	0	0	4.5	31.0	39	75	6.9	6.9	0.0	0	6u	OFF	4.5	0.0	0.0	
203680	1840	2.09	2.09	10.6	0	0	4.5	31.0	39	75	6.9	6.9	0.0	0	-4u	OFF	4.5	0.0	0.0	
203700	1842	2.05	2.05	10.6	0	0	4.5	31.0	37	75	6.9	6.9	0.0	0	-4u	OFF	4.5	0.0	0.0	
203720	1844	2.04	2.04	10.4	0	0	4.5	31.0	36	75	6.9	6.9	0.0	0	-3u	OFF	4.5	0.0	0.0	
203740	1845	2.04	2.04	10.1	0	0	4.3	31.0	36	75	6.6	6.6	0.0	0	3u	OFF	4.3	0.0	0.0	
203760	1845	2.03	2.03	10.1	0	0	4.3	31.0	36	75	6.6	6.6	0.0	0	1u	OFF	4.3	0.0	0.0	
203780	1845	2.03	2.03	10.1	0	0	4.3	31.0	35	75	6.6	6.6	0.0	0	1u	OFF	4.3	0.0	0.0	
203800	1840	2.03	2.03	9.8	0	0	4.2	31.0	35	75	6.4	6.4	0.0	0	-5u	OFF	4.2	0.0	0.0	
203820	1839	2.03	2.03	9.6	0	0	4.2	31.0	36	75	6.4	6.4	0.0	0	-8u	OFF	4.2	0.0	0.0	
203840	1841	2.04	2.04	9.6	0	0	4.2	31.0	36	75	6.4	6.4	0.0	0	4u	OFF	4.2	0.0	0.0	
203860	1843	2.04	2.04	9.6	0	0	4.2	31.0	36	75	6.4	6.4	0.0	0	7u	OFF	4.2	0.0	0.0	
203880	1843	2.04	2.04	9.3	0	0	4.2	31.0	36	75	6.4	6.4	0.0	0	5u	OFF	4.2	0.0	0.0	
203900	1846	2.03	2.03	9.3	0	0	4.2	31.0	35	75	6.4	6.4	0.0	0	3u	OFF	4.2	0.0	0.0	
203920	1848	2.03	2.03	9.3	0	0	4.2	31.0	35	75	6.4	6.4	0.0	0	6u	OFF	4.2	0.0	0.0	
203940	1845	2.03	2.03	9.3	0	0	4.1	31.0	36	75	6.3	6.3	0.0	0	-4u	OFF	4.1	0.0	0.0	
203960	1846	2.01	2.01	9.3	0	0	4.1	31.0	34	75	6.3	6.3	0.0	0	-4u	OFF	4.1	0.0	0.0	
203980	1846	1.99	2.00	9.3	0	0	4.1	31.0	34	75	6.3	6.3	0.0	0	1u	OFF	4.1	0.0	0.0	
204000	1844	2.00	2.00	9.3	0	0	4.0	31.0	34	75	6.1	6.1	0.0	0	-2u	OFF	4.0	0.0	0.0	
204020	1844	2.00	2.00	9.3	0	0	4.0	31.0	34	75	6.1	6.1	0.0	0	-4u	OFF	4.0	0.0	0.0	
204040	1848	2.00	2.00	9.3	0	0	4.0	31.0	34	75	6.1	6.1	0.0	0	6u	OFF	4.0	0.0	0.0	
204060	1847	1.98	1.98	9.0	0	0	4.0	31.0	33	75	6.1	6.1	0.0	0	6u	OFF	4.0	0.0	0.0	
204080	1844	1.97	1.96	9.0	0	0	4.0	31.0	32	75	6.1	6.1	0.0	0	-4u	OFF	4.0	0.0	0.0	
204100	1844	1.94	1.94	8.8	0	0	4.0	32.0	31	75	6.1	6.1	0.0	0	-3u	OFF	4.0	0.0	0.0	
204120	1847	1.86	1.86	8.2	0	0	3.6	32.0	28	75	5.5	5.5	0.0	0	3u	OFF	3.6	0.0	0.0	
204140	1844	1.78	1.78	8.0	0	0	3.6	32.0	25	75	5.5	5.5	0.0	0	3u	OFF	3.6	0.0	0.0	
